Age,Frequency
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
34,0.020455551
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
35,0.021982851
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
36,0.02347396
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
37,0.024906817
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
38,0.026259086
